"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerClubComparatorJaccard record1Value","[1] PlayerClubComparatorJaccard record2Value","[1] PlayerClubComparatorJaccard record1PreprocessedValue","[1] PlayerClubComparatorJaccard record2PreprocessedValue","[1] PlayerClubComparatorJaccard similarity","[1] PlayerClubComparatorJaccard postproccesedSimilarity","[2] PlayerNationalityComparatorJaccard record1Value","[2] PlayerNationalityComparatorJaccard record2Value","[2] PlayerNationalityComparatorJaccard record1PreprocessedValue","[2] PlayerNationalityComparatorJaccard record2PreprocessedValue","[2] PlayerNationalityComparatorJaccard similarity","[2] PlayerNationalityComparatorJaccard postproccesedSimilarity","[3] PlayerContractExpComparatorEqual record1Value","[3] PlayerContractExpComparatorEqual record2Value","[3] PlayerContractExpComparatorEqual record1PreprocessedValue","[3] PlayerContractExpComparatorEqual record2PreprocessedValue","[3] PlayerContractExpComparatorEqual similarity","[3] PlayerContractExpComparatorEqual postproccesedSimilarity","[4] PlayerPositionComparatorJaccard record1Value","[4] PlayerPositionComparatorJaccard record2Value","[4] PlayerPositionComparatorJaccard record1PreprocessedValue","[4] PlayerPositionComparatorJaccard record2PreprocessedValue","[4] PlayerPositionComparatorJaccard similarity","[4] PlayerPositionComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","prediction_8443","243619","0.8807970779778825",,"Javier Vet","D. Burgzorg","Javier Vet","D. Burgzorg","0.0","0.0","DeGraafschap","De Graafschap","DeGraafschap","De Graafschap","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","2020","2019","2020","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_9786","201914","0.8807970779778825",,"Luca Cigarini","M. Camporese","Luca Cigarini","M. Camporese","0.0","0.0","CagliariCalcio","Foggia","CagliariCalcio","Foggia","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","2019","2019","2019","2019","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_8281","138110","0.8807970779778825",,"Alex","Bruno Alves","Alex","Bruno Alves","0.1","0.1","VitóriaSetúbal","Parma","VitóriaSetúbal","Parma","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","2020","2019","2020","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_978","245800",,"0","Matthias Zimmermann","A. Busti","Matthias Zimmermann","A. Busti","0.0","0.0","F.Düsseldorf",,"F.Düsseldorf",,"0.0","0.0","Germany","Canada","Germany","Canada","0.0","0.0",,,,,,,,,,,,
"WekaMatchingRule","prediction_10281","194916","0.8807970779778825",,"PedroEugénio","António Filipe","PedroEugénio","António Filipe","0.047619047619047616","0.047619047619047616","PFCBeroeStaraZagora","GD Chaves","PFCBeroeStaraZagora","GD Chaves","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","1582","2019","1582","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_4803","186198","0.8807970779778825",,"Jordan Mustoe","J. Mellis","Jordan Mustoe","J. Mellis","0.0","0.0","DinamoBukarest","Mansfield Town","DinamoBukarest","Mansfield Town","0.0","0.0","England","England","England","England","1.0","1.0","2020","2019","2020","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_7247","230507","0.8807970779778825",,"Wallace Reis","Nicholas Aldair","Wallace Reis","Nicholas Aldair","0.0","0.0","Göztepe","Fluminense","Göztepe","Fluminense","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","2020","2021","2020","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1341","221932","0.8807970779778825",,"Kevin Volland","M. Oesterhelweg","Kevin Volland","M. Oesterhelweg","0.0","0.0","Bay.Leverkusen","VfL Sportfreunde Lotte","Bay.Leverkusen","VfL Sportfreunde Lotte","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","2021","2019","2021","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_9979","204644","0.8807970779778825",,"Albin Ekdal","S. Kroon","Albin Ekdal","S. Kroon","0.0","0.0","Sampdoria","Östersunds FK","Sampdoria","Östersunds FK","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0","2021","2021","2021","2021","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_8587","243750","0.8807970779778825",,"CaioSecco","Gianluca Zanette","CaioSecco","Gianluca Zanette","0.0","0.0","Feirense","Vejle Boldklub","Feirense","Vejle Boldklub","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","2021","2020","2021","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_8650","204737","0.8807970779778825",,"JoãoFélix","Salvador Agra","JoãoFélix","Salvador Agra","0.0","0.0","Benfica","Cádiz CF","Benfica","Cádiz CF","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","2023","0001","2023","0001","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_5727","209621","0.8807970779778825",,"Martan","Mattheus Oliveira","Martan","Mattheus Oliveira","0.05555555555555555","0.05555555555555555","FKLviv","Vitória Guimarães","FKLviv","Vitória Guimarães","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","2022","0001","2022","0001","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_3925","231613","0.8807970779778825",,"Charlie Colkett","S. McCoulsky","Charlie Colkett","S. McCoulsky","0.0","0.0","Östersund","Southend United","Östersund","Southend United","0.0","0.0","England","England","England","England","1.0","1.0","2022","0001","2022","0001","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_5681","236998",,"0","Besir Demiri","J. Léa Siliki","Besir Demiri","J. Léa Siliki","0.0","0.0","FKMariupol","Stade Rennais FC","FKMariupol","Stade Rennais FC","0.0","0.0","Albania","France","Albania","France","0.0","0.0","2019","2021","2019","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_9103","189492","0.8807970779778825",,"Jake Clarke0Salter","S. O'Keefe","Jake Clarke0Salter","S. O'Keefe","0.0","0.0","Vitesse","Plymouth Argyle","Vitesse","Plymouth Argyle","0.0","0.0","England","England","England","England","1.0","1.0","2019","0001","2019","0001","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_7292","236468","0.8807970779778825",,"Ismail Ünal","A. Aktas","Ismail Ünal","A. Aktas","0.0","0.0","Alanyaspor","Stade de Reims","Alanyaspor","Stade de Reims","0.0","0.0","Turkey","Turkey","Turkey","Turkey","1.0","1.0","2021","2021","2021","2021","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_6289","226094","0.12768674607438613",,"Thomas Rotter","S. Brady","Thomas Rotter","S. Brady","0.0","0.0","TSVHartberg","Brisbane Roar","TSVHartberg","Brisbane Roar","0.0","0.0","Austria","Australia","Austria","Australia","0.0","0.0","2019","2019","2019","2019","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_1453","211267","0.8807970779778825",,"Leonardo Balerdi","R. Centurión","Leonardo Balerdi","R. Centurión","0.0","0.0","Bor.Dortmund","Racing Club","Bor.Dortmund","Racing Club","0.0","0.0","Argentina","Argentina","Argentina","Argentina","1.0","1.0","2024","2021","2024","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_10195","208596","0.8807970779778825",,"Rômulo","A. Belotti","Rômulo","A. Belotti","0.0","0.0","Lazio","Torino","Lazio","Torino","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","2019","2021","2019","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_6254","226924","0.8807970779778825",,"Dominik Hofbauer","R. Kerschbaum","Dominik Hofbauer","R. Kerschbaum","0.047619047619047616","0.047619047619047616","SKNSt.Pölten","FC Wacker Innsbruck","SKNSt.Pölten","FC Wacker Innsbruck","0.0","0.0","Austria","Austria","Austria","Austria","1.0","1.0","2020","2019","2020","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_324","172960","0.8807970779778825",,"Dale Stephens","L. Grabban","Dale Stephens","L. Grabban","0.0","0.0","Brighton","Nottingham Forest","Brighton","Nottingham Forest","0.0","0.0","England","England","England","England","1.0","1.0","2021","2022","2021","2022","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_331","236239","0.8807970779778825",,"Dan Burn","A. Whiteman","Dan Burn","A. Whiteman","0.0","0.0","Brighton","Tottenham Hotspur","Brighton","Tottenham Hotspur","0.0","0.0","England","England","England","England","1.0","1.0","2022","2020","2022","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_10281","227928","0.8807970779778825",,"PedroEugénio","Nélson Semedo","PedroEugénio","Nélson Semedo","0.0","0.0","PFCBeroeStaraZagora","FC Barcelona","PFCBeroeStaraZagora","FC Barcelona","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","1582","2022","1582","2022","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_7565","206107","0.8807970779778825",,"Sener Özbayrakli","E. Ataseven","Sener Özbayrakli","E. Ataseven","0.0","0.0","Fenerbahce","Akhisar Belediyespor","Fenerbahce","Akhisar Belediyespor","0.0","0.0","Turkey","Turkey","Turkey","Turkey","1.0","1.0","2019","2020","2019","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_3062","241508","0.8807970779778825",,"Kevin Conboy","M. Damsgaard","Kevin Conboy","M. Damsgaard","0.0","0.0","RandersFC","FC Nordsjælland","RandersFC","FC Nordsjælland","0.0","0.0","Denmark","Denmark","Denmark","Denmark","1.0","1.0","2020","2022","2020","2022","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_2012","215245","0.8807970779778825",,"Quentin Braat","A. Hunou","Quentin Braat","A. Hunou","0.0","0.0","FCNantes","Stade Rennais FC","FCNantes","Stade Rennais FC","0.0","0.0","France","France","France","France","1.0","1.0","2020","2020","2020","2020","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_6069","240685","0.8807970779778825",,"Miquel Nelom","T. van de Looi","Miquel Nelom","T. van de Looi","0.0","0.0","HibernianFC","FC Groningen","HibernianFC","FC Groningen","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","2019","2021","2019","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1570","211368","0.8807970779778825",,"Alex Soares","Bruma","Alex Soares","Bruma","0.0","0.0","OmoniaNikosia","RB Leipzig","OmoniaNikosia","RB Leipzig","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","2019","2022","2019","2022","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_7319","239018","0.8807970779778825",,"Fernando","Junio","Fernando","Junio","0.0","0.0","Galatasaray","Rio Ave FC","Galatasaray","Rio Ave FC","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","2020","0001","2020","0001","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1956","197948","0.8807970779778825",,"Kévin Monnet0Paquet","F. Lejeune","Kévin Monnet0Paquet","F. Lejeune","0.0","0.0","Saint0Étienne","Newcastle United","Saint0Étienne","Newcastle United","0.0","0.0","France","France","France","France","1.0","1.0","2021","2022","2021","2022","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_3865","191111","0.8807970779778825",,"Filip Dagerstal","E. Salomonsson","Filip Dagerstal","E. Salomonsson","0.0","0.0","Norrköping","IFK Göteborg","Norrköping","IFK Göteborg","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0","2020","2018","2020","2018","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1980","226130","0.8807970779778825",,"Maxime Poundjé","F. Miguel","Maxime Poundjé","F. Miguel","0.0","0.0","G.Bordeaux","Nîmes Olympique","G.Bordeaux","Nîmes Olympique","0.0","0.0","France","France","France","France","1.0","1.0","2021","2021","2021","2021","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_6411","235212",,"0","Graeme Shinnie","A. Hakimi","Graeme Shinnie","A. Hakimi","0.0","0.0","AberdeenFC","Borussia Dortmund","AberdeenFC","Borussia Dortmund","0.0","0.0","Scotland","Morocco","Scotland","Morocco","0.0","0.0","2019","0001","2019","0001","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_7565","206106","0.8807970779778825",,"Sener Özbayrakli","C. Şahin","Sener Özbayrakli","C. Şahin","0.0","0.0","Fenerbahce","FC St. Pauli","Fenerbahce","FC St. Pauli","0.0","0.0","Turkey","Turkey","Turkey","Turkey","1.0","1.0","2019","2021","2019","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_8491","230354","0.8807970779778825",,"RuanTeles","Jesus Andradaldo","RuanTeles","Jesus Andradaldo","0.0","0.0","Marítimo","Internacional","Marítimo","Internacional","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1582","2021","1582","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_6405","210409","0.8807970779778825",,"Gary Mackay0Steven","L. MacLeod","Gary Mackay0Steven","L. MacLeod","0.11764705882352941","0.11764705882352941","AberdeenFC","Brentford","AberdeenFC","Brentford","0.0","0.0","Scotland","Scotland","Scotland","Scotland","1.0","1.0","2019","2019","2019","2019","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_2723","211107","0.8807970779778825",,"Filipe Nascimento","Frederico Venâncio","Filipe Nascimento","Frederico Venâncio","0.0","0.0","LevskiSofia","Vitória Guimarães","LevskiSofia","Vitória Guimarães","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","2020","2022","2020","2022","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1344","240319","0.8807970779778825",,"Kevin Trapp","T. Tillman","Kevin Trapp","T. Tillman","0.0","0.0","E.Frankfurt","1. FC Nürnberg","E.Frankfurt","1. FC Nürnberg","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","2019","0001","2019","0001","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_8376","230257","0.8807970779778825",,"TiquinhoSoares","Clayton Fildeiras","TiquinhoSoares","Clayton Fildeiras","0.0","0.0","FCPorto","América FC (Minas Gerais)","FCPorto","América FC (Minas Gerais)","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","2021","2021","2021","2021","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_9247","205363","0.8807970779778825",,"Francesco Zampano","M. Bianchetti","Francesco Zampano","M. Bianchetti","0.045454545454545456","0.045454545454545456","Frosinone","Hellas Verona","Frosinone","Hellas Verona","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","2019","2019","2019","2019","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_3652","244631","0.8807970779778825",,"Filip Dymerski","P. Wieliczko","Filip Dymerski","P. Wieliczko","0.0","0.0","LechiaGdansk","Wisła Płock","LechiaGdansk","Wisła Płock","0.0","0.0","Poland","Poland","Poland","Poland","1.0","1.0","2021","2021","2021","2021","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_9471","205590","0.8807970779778825",,"Mikel Balenziaga","Luís Hernández","Mikel Balenziaga","Luís Hernández","0.0","0.0","Athletic","Málaga CF","Athletic","Málaga CF","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","2021","2020","2021","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_986","216182","0.8807970779778825",,"Markus Suttner","M. Leitgeb","Markus Suttner","M. Leitgeb","0.0","0.0","F.Düsseldorf","Wolfsberger AC","F.Düsseldorf","Wolfsberger AC","0.0","0.0","Austria","Austria","Austria","Austria","1.0","1.0","2019","2019","2019","2019","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_1136","201000","0.12768674607438613",,"Jan Morávek","O. Zahustel","Jan Morávek","O. Zahustel","0.0","0.0","FCAugsburg","Sparta Praha","FCAugsburg","Sparta Praha","0.0","0.0","CzechRepublic","Czech Republic","CzechRepublic","Czech Republic","0.0","0.0","2020","2019","2020","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_9983","194851","0.8807970779778825",,"Nicola Murru","F. Mazzeo","Nicola Murru","F. Mazzeo","0.0","0.0","Sampdoria","Foggia","Sampdoria","Foggia","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","2022","2019","2022","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_2094","239363",,"1","Kouadio0Yves Dabila","K. Dabila","Kouadio0Yves Dabila","K. Dabila","0.35714285714285715","0.35714285714285715","LOSCLille","LOSC Lille","LOSCLille","LOSC Lille","0.0","0.0","Coted'Ivoire","Ivory Coast","Coted'Ivoire","Ivory Coast","0.0","0.0","2020","2020","2020","2020","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_1294","194727","0.8807970779778825",,"Christoph Kramer","D. Contento","Christoph Kramer","D. Contento","0.0","0.0","Bor.M'gladbach","Fortuna Düsseldorf","Bor.M'gladbach","Fortuna Düsseldorf","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","2021","2020","2021","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_317","243623","0.8807970779778825",,"Ben Hamer","S. Wilson","Ben Hamer","S. Wilson","0.0","0.0","Huddersfield","Macclesfield Town","Huddersfield","Macclesfield Town","0.0","0.0","England","England","England","England","1.0","1.0","2021","2020","2021","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_9868","194753","0.8807970779778825",,"Mirko Valdifiori","L. Marrone","Mirko Valdifiori","L. Marrone","0.0","0.0","SPAL","Hellas Verona","SPAL","Hellas Verona","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","2020","0001","2020","0001","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1115","224204","0.8807970779778825",,"Keven Schlotterbeck","S. Kroll","Keven Schlotterbeck","S. Kroll","0.0","0.0","SCFreiburg","VfL Sportfreunde Lotte","SCFreiburg","VfL Sportfreunde Lotte","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","2022","2020","2022","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_4733","179547","0.8807970779778825",,"Diego Fabbrini","V. Mannone","Diego Fabbrini","V. Mannone","0.0","0.0","FCBotosani","Reading","FCBotosani","Reading","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","2020","2020","2020","2020","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_3762","241387","0.8807970779778825",,"Hampus Svensson","A. Öhman","Hampus Svensson","A. Öhman","0.0","0.0","Falkenberg","IFK Göteborg","Falkenberg","IFK Göteborg","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0","2019","2019","2019","2019","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_8901","224841","0.8807970779778825",,"Elmo Lieftink","K. Diks","Elmo Lieftink","K. Diks","0.0","0.0","WillemII","Fiorentina","WillemII","Fiorentina","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","2019","2021","2019","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_9542","224921","0.8807970779778825",,"Juanpe","Adrián Marín","Juanpe","Adrián Marín","0.0","0.0","Girona","Deportivo Alavés","Girona","Deportivo Alavés","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","2022","2021","2022","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_3939","227600","0.8807970779778825",,"Sixten Mohlin","J. Andersson","Sixten Mohlin","J. Andersson","0.0","0.0","Östersund","FC Midtjylland","Östersund","FC Midtjylland","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0","2021","2023","2021","2023","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_3939","227601","0.8807970779778825",,"Sixten Mohlin","A. Andersson","Sixten Mohlin","A. Andersson","0.0","0.0","Östersund","BK Häcken","Östersund","BK Häcken","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0","2021","2020","2021","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_8814","204040","0.8807970779778825",,"Leandrinho","Luiz Antônio","Leandrinho","Luiz Antônio","0.0","0.0","RioAveFC","Al Shabab","RioAveFC","Al Shabab","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","2020","2020","2020","2020","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_611","243931","0.8807970779778825",,"Juan Mata","Gori López","Juan Mata","Gori López","0.0","0.0","ManUtd","CF Reus Deportiu","ManUtd","CF Reus Deportiu","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","2019","2019","2019","2019","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_9995","193411","0.8807970779778825",,"Remo Freuler","K. Fickentscher","Remo Freuler","K. Fickentscher","0.0","0.0","Atalanta","FC Sion","Atalanta","FC Sion","0.0","0.0","Switzerland","Switzerland","Switzerland","Switzerland","1.0","1.0","2022","2019","2022","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_3706","208111","0.8807970779778825",,"Andreas Öhman","S. Sandberg","Andreas Öhman","S. Sandberg","0.0625","0.0625","IFKGöteborg","Hammarby IF","IFKGöteborg","Hammarby IF","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0","2019","2019","2019","2019","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_10226","178160","0.8807970779778825",,"Steven Nzonzi","T. Mangani","Steven Nzonzi","T. Mangani","0.0","0.0","ASRoma","Angers SCO","ASRoma","Angers SCO","0.0","0.0","France","France","France","France","1.0","1.0","2022","2020","2022","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_9636","180334","0.8807970779778825","1","Marcelo","Marcelo","Marcelo","Marcelo","1.0","1.0","RealMadrid","Olympique Lyonnais","RealMadrid","Olympique Lyonnais","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","2022","2021","2022","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_2052","244442","0.8807970779778825",,"Adrien Hunou","W. Le Pogam","Adrien Hunou","W. Le Pogam","0.0","0.0","StadeRennais","Neuchâtel Xamax","StadeRennais","Neuchâtel Xamax","0.0","0.0","France","France","France","France","1.0","1.0","2020","2019","2020","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_10374","239021","0.8807970779778825",,"Dennis Lippert","T. Bergmann","Dennis Lippert","T. Bergmann","0.0","0.0","1.FCNuremberg","1. FC Kaiserslautern","1.FCNuremberg","1. FC Kaiserslautern","0.25","0.25","Germany","Germany","Germany","Germany","1.0","1.0","2019","2021","2019","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1865","187084","0.8807970779778825",,"Souleymane Camara","M. Diouf","Souleymane Camara","M. Diouf","0.0","0.0","Montpellier","Stoke City","Montpellier","Stoke City","0.0","0.0","Senegal","Senegal","Senegal","Senegal","1.0","1.0","2019","2020","2019","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1918","240050","0.8807970779778825",,"Adil Taoui","S. Karamoko","Adil Taoui","S. Karamoko","0.0","0.0","Toulouse","Paris FC","Toulouse","Paris FC","0.0","0.0","France","France","France","France","1.0","1.0","2021","2020","2021","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_7776","199060","0.8807970779778825",,"Georgios Giakoumakis","G. Tzavellas","Georgios Giakoumakis","G. Tzavellas","0.0","0.0","OFICrete","Alanyaspor","OFICrete","Alanyaspor","0.0","0.0","Greece","Greece","Greece","Greece","1.0","1.0","2019","2019","2019","2019","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_3585","205465","0.8807970779778825",,"David Stec","M. Pušić","David Stec","M. Pušić","0.0","0.0","PogonSzczecin","SV Mattersburg","PogonSzczecin","SV Mattersburg","0.0","0.0","Austria","Austria","Austria","Austria","1.0","1.0","2020","2019","2020","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_493","223082","0.8807970779778825",,"Scott Dann","W. Norris","Scott Dann","W. Norris","0.0","0.0","CrystalPalace","Wolverhampton Wanderers","CrystalPalace","Wolverhampton Wanderers","0.0","0.0","England","England","England","England","1.0","1.0","2020","2021","2020","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_322","240248","0.8807970779778825",,"Solly March","R. Hutton","Solly March","R. Hutton","0.0","0.0","Brighton","Birmingham City","Brighton","Birmingham City","0.0","0.0","England","England","England","England","1.0","1.0","2022","2019","2022","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_625","193080","0.8807970779778825","1","David deGea","De Gea","David deGea","De Gea","0.2222222222222222","0.2222222222222222","ManUtd","Manchester United","ManUtd","Manchester United","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","2019","2020","2019","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1109","176790","0.8807970779778825",,"Janik Haberer","S. Aigner","Janik Haberer","S. Aigner","0.0","0.0","SCFreiburg","KFC Uerdingen 05","SCFreiburg","KFC Uerdingen 05","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","2020","2021","2020","2021","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_2131","205632","0.8807970779778825","1","Lucas Ocampos","L. Ocampos","Lucas Ocampos","L. Ocampos","0.6","0.6","Marseille","Olympique de Marseille","Marseille","Olympique de Marseille","0.3333333333333333","0.3333333333333333","Argentina","Argentina","Argentina","Argentina","1.0","1.0","2020","2020","2020","2020","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_6992","208004","0.8807970779778825",,"Arnaut Danjuma","J. Veltman","Arnaut Danjuma","J. Veltman","0.0","0.0","ClubBrugge","Ajax","ClubBrugge","Ajax","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","2022","2020","2022","2020","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_3009","222233","0.5098026653320405",,"Qingshen Zeng","Zhou Yun","Qingshen Zeng","Zhou Yun","0.0","0.0","VejleBK","Jiangsu Suning FC","VejleBK","Jiangsu Suning FC","0.0","0.0","China","China PR","China","China PR","0.5","0.5","2021","2019","2021","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_3717","208122","0.8807970779778825",,"Erik Dahlin","V. Agardius","Erik Dahlin","V. Agardius","0.0","0.0","IFKGöteborg","Kalmar FF","IFKGöteborg","Kalmar FF","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0","2019","2019","2019","2019","1.0","1.0",,,,,,
"WekaMatchingRule","prediction_9196","224566","0.8807970779778825",,"Gonzalo Melero","Carlos Blanco","Gonzalo Melero","Carlos Blanco","0.0","0.0","SDHuesca","Villarreal CF","SDHuesca","Villarreal CF","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","2020","2019","2020","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_1549","145117","0.8807970779778825",,"Javi Martínez","Dorca","Javi Martínez","Dorca","0.0","0.0","BayernMunich","AD Alcorcón","BayernMunich","AD Alcorcón","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","2021","2019","2021","2019","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_4890","205362","0.8807970779778825",,"Andrija Lukovic","M. Nastasić","Andrija Lukovic","M. Nastasić","0.0","0.0","Vozdovac","FC Schalke 04","Vozdovac","FC Schalke 04","0.0","0.0","Serbia","Serbia","Serbia","Serbia","1.0","1.0","2021","2022","2021","2022","0.0","0.0",,,,,,
"WekaMatchingRule","prediction_7024","230339",,"0","Thibault Moulin","Padilhisco","Thibault Moulin","Padilhisco","0.0","0.0","Ankaragücü","Bahia","Ankaragücü","Bahia","0.0","0.0","France","Brazil","France","Brazil","0.0","0.0","2019","2021","2019","2021","0.0","0.0",,,,,,
